"15105","3013","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15106","3016","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15107","3016","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15108","3016","How is a search system used in work task completion?","Article","Journal of Information Science"
"15109","3016","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15110","3016","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15111","3015","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15112","3015","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15113","3015","How is a search system used in work task completion?","Article","Journal of Information Science"
"15114","3015","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15115","3015","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15116","3023","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15117","3023","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15118","3023","How is a search system used in work task completion?","Article","Journal of Information Science"
"15119","3021","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15120","3023","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15121","3023","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15122","3021","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15123","3021","How is a search system used in work task completion?","Article","Journal of Information Science"
"15124","3021","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15125","3021","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15126","3020","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15127","3020","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15128","3020","How is a search system used in work task completion?","Article","Journal of Information Science"
"15129","3020","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15130","3020","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15131","3025","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15132","3025","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15133","3025","How is a search system used in work task completion?","Article","Journal of Information Science"
"15134","3025","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15135","3025","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15136","3012","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15137","3012","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15138","3012","How is a search system used in work task completion?","Article","Journal of Information Science"
"15139","3012","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15140","3012","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15141","3018","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15142","3018","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15143","3018","How is a search system used in work task completion?","Article","Journal of Information Science"
"15144","3018","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15145","3018","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15146","3024","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15147","3024","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15148","3024","How is a search system used in work task completion?","Article","Journal of Information Science"
"15149","3024","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15150","3024","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15151","3022","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15152","3022","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15153","3022","How is a search system used in work task completion?","Article","Journal of Information Science"
"15154","3022","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15155","3022","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15156","3027","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15157","3027","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15158","3027","How is a search system used in work task completion?","Article","Journal of Information Science"
"15159","3027","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15160","3027","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15161","3028","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15162","3028","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15163","3028","How is a search system used in work task completion?","Article","Journal of Information Science"
"15164","3028","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15165","3028","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15166","3017","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15167","3017","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15168","3017","How is a search system used in work task completion?","Article","Journal of Information Science"
"15169","3017","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15170","3017","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15171","3029","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15172","3029","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15173","3029","How is a search system used in work task completion?","Article","Journal of Information Science"
"15174","3029","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15175","3029","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15176","3026","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15177","3026","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15178","3026","How is a search system used in work task completion?","Article","Journal of Information Science"
"15179","3026","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15180","3026","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15181","3030","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15182","3030","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15183","3030","How is a search system used in work task completion?","Article","Journal of Information Science"
"15184","3030","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15185","3030","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15186","3034","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15187","3034","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15188","3034","How is a search system used in work task completion?","Article","Journal of Information Science"
"15189","3034","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15190","3034","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15191","3036","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15192","3036","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15193","3036","How is a search system used in work task completion?","Article","Journal of Information Science"
"15194","3036","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15195","3036","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15196","3035","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15197","3035","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15198","3035","How is a search system used in work task completion?","Article","Journal of Information Science"
"15199","3035","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15200","3035","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15201","3039","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15202","3039","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15203","3039","How is a search system used in work task completion?","Article","Journal of Information Science"
"15204","3039","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15205","3039","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15206","3032","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15207","3032","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15208","3032","How is a search system used in work task completion?","Article","Journal of Information Science"
"15209","3032","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15210","3032","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15211","3045","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15212","3045","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15213","3045","How is a search system used in work task completion?","Article","Journal of Information Science"
"15214","3045","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15215","3045","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15216","3042","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15217","3040","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15218","3042","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15219","3040","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15220","3042","How is a search system used in work task completion?","Article","Journal of Information Science"
"15221","3040","How is a search system used in work task completion?","Article","Journal of Information Science"
"15222","3042","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15223","3040","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15224","3042","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15225","3040","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15226","3038","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15227","3038","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15228","3038","How is a search system used in work task completion?","Article","Journal of Information Science"
"15229","3038","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15230","3038","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15231","3044","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15232","3044","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15233","3044","How is a search system used in work task completion?","Article","Journal of Information Science"
"15234","3044","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15235","3048","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15236","3044","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15237","3048","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15238","3048","How is a search system used in work task completion?","Article","Journal of Information Science"
"15239","3048","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15240","3048","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15241","3050","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15242","3050","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15243","3050","How is a search system used in work task completion?","Article","Journal of Information Science"
"15244","3046","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15245","3046","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15246","3050","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15247","3046","How is a search system used in work task completion?","Article","Journal of Information Science"
"15248","3050","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15249","3046","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15250","3046","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15251","3051","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15252","3051","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15253","3051","How is a search system used in work task completion?","Article","Journal of Information Science"
"15254","3051","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15255","3051","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15256","3033","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15257","3033","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15258","3033","How is a search system used in work task completion?","Article","Journal of Information Science"
"15259","3033","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15260","3033","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15261","3037","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15262","3037","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15263","3037","How is a search system used in work task completion?","Article","Journal of Information Science"
"15264","3037","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15265","3037","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15266","3047","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15267","3047","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15268","3047","How is a search system used in work task completion?","Article","Journal of Information Science"
"15269","3047","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15270","3047","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15271","3031","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15272","3031","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15273","3031","How is a search system used in work task completion?","Article","Journal of Information Science"
"15274","3031","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15275","3031","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15276","3049","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15277","3049","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15278","3049","How is a search system used in work task completion?","Article","Journal of Information Science"
"15279","3049","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15280","3049","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15281","3043","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15282","3043","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15283","3043","How is a search system used in work task completion?","Article","Journal of Information Science"
"15284","3043","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15285","3043","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15286","3054","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15287","3054","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15288","3054","How is a search system used in work task completion?","Article","Journal of Information Science"
"15289","3054","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15290","3054","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15291","3052","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15292","3052","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15293","3052","How is a search system used in work task completion?","Article","Journal of Information Science"
"15294","3052","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15295","3052","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15296","3057","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15297","3057","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15298","3057","How is a search system used in work task completion?","Article","Journal of Information Science"
"15299","3057","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15300","3057","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15301","3055","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15302","3055","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15303","3055","How is a search system used in work task completion?","Article","Journal of Information Science"
"15304","3055","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15305","3055","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15306","3055","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15307","3055","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15308","3055","How is a search system used in work task completion?","Article","Journal of Information Science"
"15309","3055","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15310","3055","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15311","3060","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15312","3060","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15313","3060","How is a search system used in work task completion?","Article","Journal of Information Science"
"15314","3060","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15315","3060","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15316","3059","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15317","3059","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15318","3059","How is a search system used in work task completion?","Article","Journal of Information Science"
"15319","3059","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15320","3059","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15321","3056","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15322","3056","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15323","3056","How is a search system used in work task completion?","Article","Journal of Information Science"
"15324","3056","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15325","3056","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15326","3058","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15327","3058","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15328","3058","How is a search system used in work task completion?","Article","Journal of Information Science"
"15329","3058","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15330","3058","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15331","3063","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15332","3063","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15333","3063","How is a search system used in work task completion?","Article","Journal of Information Science"
"15334","3063","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15335","3063","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15336","3062","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15337","3062","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15338","3062","How is a search system used in work task completion?","Article","Journal of Information Science"
"15339","3062","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15340","3062","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15341","3066","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15342","3066","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15343","3066","How is a search system used in work task completion?","Article","Journal of Information Science"
"15344","3066","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15345","3066","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15346","3068","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15347","3068","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15348","3068","How is a search system used in work task completion?","Article","Journal of Information Science"
"15349","3068","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15350","3068","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15351","3053","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15352","3053","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15353","3053","How is a search system used in work task completion?","Article","Journal of Information Science"
"15354","3053","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15355","3053","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15356","3061","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15357","3061","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15358","3061","How is a search system used in work task completion?","Article","Journal of Information Science"
"15359","3061","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15360","3061","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15361","3067","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15362","3067","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15363","3067","How is a search system used in work task completion?","Article","Journal of Information Science"
"15364","3067","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15365","3067","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15366","3071","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"15367","3071","Domain Specific Data Retrieval on the Semantic Web","Conference Paper","Extended Semantic Web Conference"
"15368","3071","How is a search system used in work task completion?","Article","Journal of Information Science"
"15369","3071","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"15370","3071","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"15371","3065","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
